   X ,   Y ,   Z ,  X0 ,  Y0 ,  Z0 ,   R ,   U ,   V ,   W ,  CN ,  F1 ,  F2 ,  F3
   0.398968E+02 ,   0.227345E+02 ,   0.576322E+01 ,     39.90 ,     22.73 ,      5.76 ,       0.977644 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.400954E+00 ,   0.185760E-01 ,  -0.272390E+00
   0.216119E+01 ,   0.271477E+02 ,   0.589863E+01 ,      2.16 ,     27.15 ,      5.90 ,       1.087422 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.365246E+00 ,  -0.106245E+01 ,  -0.263203E+00
   0.660230E+01 ,   0.194479E+02 ,   0.789445E+01 ,      6.60 ,     19.45 ,      7.89 ,       0.943535 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.306698E+00 ,   0.577356E+00 ,  -0.238054E+00
   0.723247E+01 ,   0.251668E+02 ,   0.675953E+01 ,      7.23 ,     25.17 ,      6.76 ,       0.975485 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.218780E+00 ,   0.214462E+00 ,  -0.306037E+00
   0.449702E+02 ,   0.226412E+02 ,   0.736435E+01 ,     44.97 ,     22.64 ,      7.36 ,       0.902531 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.779294E+00 ,   0.388775E+00 ,  -0.108391E+01
   0.463009E+02 ,   0.156177E+02 ,   0.732266E+01 ,     46.30 ,     15.62 ,      7.32 ,       0.913847 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.780958E+00 ,  -0.203254E+00 ,   0.376257E+00
   0.383811E+02 ,   0.180738E+02 ,   0.987492E+01 ,     38.38 ,     18.07 ,      9.87 ,       1.177251 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.217640E+00 ,  -0.128198E+00 ,  -0.130856E+00
   0.454345E+02 ,   0.246179E+02 ,   0.715113E+01 ,     45.43 ,     24.62 ,      7.15 ,       1.139136 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.873025E-01 ,   0.405146E-02 ,  -0.223184E+00
   0.547560E+02 ,   0.242153E+02 ,   0.689015E+01 ,     54.76 ,     24.22 ,      6.89 ,       0.939748 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.511049E-01 ,  -0.492064E+00 ,  -0.311356E+00
   0.427523E+01 ,   0.223176E+02 ,   0.591494E+01 ,      4.28 ,     22.32 ,      5.91 ,       1.137186 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.143787E+00 ,   0.264161E+00 ,   0.176727E+00
   0.878056E+01 ,   0.269753E+02 ,   0.876713E+01 ,      8.78 ,     26.98 ,      8.77 ,       1.164476 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.140850E+00 ,  -0.890836E-02 ,  -0.426585E+00
   0.124285E+02 ,   0.217241E+02 ,   0.948203E+01 ,     12.43 ,     21.72 ,      9.48 ,       0.926880 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.298145E+00 ,  -0.592152E-01 ,  -0.109872E+01
   0.355624E+02 ,   0.290776E+02 ,   0.108029E+02 ,     35.56 ,     29.08 ,     10.80 ,       0.922399 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.746735E+00 ,  -0.692586E-01 ,  -0.184721E+00
   0.444833E+02 ,   0.258018E+02 ,   0.947707E+01 ,     44.48 ,     25.80 ,      9.48 ,       1.036194 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.708099E+00 ,   0.849629E-01 ,  -0.918667E-01
   0.460817E+02 ,   0.213118E+02 ,   0.847598E+01 ,     46.08 ,     21.31 ,      8.48 ,       1.054185 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.458350E+00 ,  -0.910948E-01 ,  -0.148070E+00
   0.515201E+02 ,   0.265399E+02 ,   0.643641E+01 ,     51.52 ,     26.54 ,      6.44 ,       0.999139 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.847456E-01 ,  -0.526038E+00 ,  -0.428878E-01
   0.532521E+02 ,   0.289476E+02 ,   0.845022E+01 ,     53.25 ,     28.95 ,      8.45 ,       1.052434 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.562369E+00 ,  -0.466326E+00 ,  -0.275790E+00
   0.418003E+02 ,   0.237571E+02 ,   0.999217E+01 ,     41.80 ,     23.76 ,      9.99 ,       1.182055 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.520053E+00 ,   0.177391E+00 ,   0.159422E+00
   0.561283E+02 ,   0.290961E+02 ,   0.100769E+02 ,     56.13 ,     29.10 ,     10.08 ,       0.903904 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.627275E-09 ,  -0.818730E-02 ,  -0.200000E-01
   0.591372E+02 ,   0.230317E+02 ,   0.707817E+01 ,     59.14 ,     23.03 ,      7.08 ,       0.946057 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.702591E-01 ,   0.467733E+00 ,  -0.147781E+00
   0.583708E+02 ,   0.268911E+02 ,   0.772067E+01 ,     58.37 ,     26.89 ,      7.72 ,       1.196876 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.187555E+00 ,   0.979790E-01 ,   0.200390E+00
   0.388020E+02 ,   0.290779E+02 ,   0.987808E+01 ,     38.80 ,     29.08 ,      9.88 ,       0.922071 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.349166E+00 ,  -0.317714E+00 ,  -0.588183E+00
   0.493223E+02 ,   0.290303E+02 ,   0.874662E+01 ,     49.32 ,     29.03 ,      8.75 ,       0.969738 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.318571E+00 ,  -0.266156E+00 ,  -0.322424E+00
   0.598910E+02 ,   0.263815E+02 ,   0.933932E+01 ,     59.89 ,     26.38 ,      9.34 ,       1.081464 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.254276E-01 ,   0.403897E+00 ,  -0.363466E+00
   0.536630E+01 ,   0.987825E+00 ,   0.825174E+01 ,      5.37 ,      0.99 ,      8.25 ,       0.987842 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.133649E+00 ,   0.747575E+00 ,   0.464994E+00
   0.283724E+02 ,   0.105568E+01 ,   0.671662E+01 ,     28.37 ,      1.06 ,      6.72 ,       1.055689 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.127689E+00 ,   0.518789E+00 ,  -0.326681E+00
   0.359173E+02 ,   0.172151E+02 ,   0.223352E+01 ,     35.92 ,     17.22 ,      2.23 ,       1.125493 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.697001E-01 ,  -0.169566E-01 ,  -0.229612E+00
   0.387252E+02 ,   0.116824E+02 ,   0.106477E+01 ,     38.73 ,     11.68 ,      1.06 ,       1.064778 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.320715E-14 ,   0.266567E-15 ,  -0.462401E-02
   0.525711E+02 ,   0.933518E+00 ,   0.286383E+01 ,     52.57 ,      0.93 ,      2.86 ,       0.933537 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.362504E+00 ,   0.856793E+00 ,   0.628535E-02
   0.130859E+01 ,   0.162883E+01 ,   0.492242E+01 ,      1.31 ,      1.63 ,      4.92 ,       1.171449 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.383803E+00 ,   0.366584E-01 ,   0.119751E+00
   0.494232E+01 ,   0.302126E+01 ,   0.410261E+01 ,      4.94 ,      3.02 ,      4.10 ,       0.921291 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.116311E+00 ,   0.173320E-01 ,  -0.757473E+00
   0.445135E+01 ,   0.415870E+01 ,   0.683477E+01 ,      4.45 ,      4.16 ,      6.83 ,       1.117914 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.717317E-01 ,  -0.199780E+00 ,   0.938749E-01
   0.248826E+02 ,   0.112634E+02 ,   0.902752E+01 ,     24.88 ,     11.26 ,      9.03 ,       1.131105 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.323176E+00 ,   0.242024E+00 ,   0.247621E+00
   0.308547E+02 ,   0.168088E+02 ,   0.395619E+01 ,     30.85 ,     16.81 ,      3.96 ,       1.008559 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.181628E+00 ,  -0.583071E+00 ,   0.141746E+00
   0.386931E+02 ,   0.156917E+02 ,   0.101704E+01 ,     38.69 ,     15.69 ,      1.02 ,       1.017052 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.707473E+00 ,  -0.497778E+00 ,   0.488586E-01
   0.518223E+02 ,   0.161513E+02 ,   0.293403E+01 ,     51.82 ,     16.15 ,      2.93 ,       1.147755 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.871737E-01 ,  -0.118701E+00 ,  -0.333155E-02
   0.522454E+02 ,   0.399602E+01 ,   0.262088E+01 ,     52.25 ,      4.00 ,      2.62 ,       1.076941 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.861157E-01 ,   0.296405E+00 ,   0.877208E+00
   0.237108E+01 ,   0.927564E+01 ,   0.285086E+01 ,      2.37 ,      9.28 ,      2.85 ,       0.943622 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.104013E-01 ,   0.347581E+00 ,   0.358577E+00
   0.563769E+01 ,   0.103243E+02 ,   0.297571E+01 ,      5.64 ,     10.32 ,      2.98 ,       0.924628 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.495508E+00 ,   0.685104E-01 ,  -0.751983E+00
   0.290758E+02 ,   0.217756E+02 ,   0.747506E+01 ,     29.08 ,     21.78 ,      7.48 ,       1.186127 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.172410E-01 ,   0.321947E-01 ,   0.634471E+00
   0.345300E+02 ,   0.188301E+02 ,   0.224290E+01 ,     34.53 ,     18.83 ,      2.24 ,       1.003631 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.180082E+00 ,  -0.393917E+00 ,   0.298631E+00
   0.373050E+02 ,   0.188369E+02 ,   0.319022E+01 ,     37.30 ,     18.84 ,      3.19 ,       1.191178 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.103408E+00 ,   0.395249E+00 ,   0.321706E+00
   0.533896E+02 ,   0.174962E+02 ,   0.295075E+01 ,     53.39 ,     17.50 ,      2.95 ,       0.917549 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.387605E+00 ,  -0.399110E+00 ,   0.255226E+00
   0.575724E+02 ,   0.152051E+02 ,   0.264541E+01 ,     57.57 ,     15.21 ,      2.65 ,       0.949828 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.972949E+00 ,  -0.837571E-01 ,  -0.120727E+00
   0.422675E+01 ,   0.911683E+01 ,   0.285711E+01 ,      4.23 ,      9.12 ,      2.86 ,       0.907467 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.278379E+00 ,  -0.402495E+00 ,   0.115739E+00
   0.506065E+01 ,   0.116029E+02 ,   0.444366E+01 ,      5.06 ,     11.60 ,      4.44 ,       1.105634 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.351095E+00 ,  -0.332748E+00 ,   0.861246E-01
   0.252415E+02 ,   0.196598E+02 ,   0.974886E+01 ,     25.24 ,     19.66 ,      9.75 ,       1.128751 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.287460E+00 ,  -0.206566E+00 ,  -0.171104E-02
   0.381684E+02 ,   0.212428E+02 ,   0.271393E+01 ,     38.17 ,     21.24 ,      2.71 ,       0.930294 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.195037E+00 ,  -0.205754E+00 ,   0.690231E-01
   0.425817E+02 ,   0.218438E+02 ,   0.102002E+01 ,     42.58 ,     21.84 ,      1.02 ,       1.020066 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.804713E-01 ,  -0.464600E-01 ,   0.798367E+00
   0.438824E+02 ,   0.213311E+02 ,   0.237304E+01 ,     43.88 ,     21.33 ,      2.37 ,       0.925519 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.232192E+00 ,   0.252943E+00 ,   0.583351E+00
   0.333373E+01 ,   0.130329E+02 ,   0.259671E+01 ,      3.33 ,     13.03 ,      2.60 ,       0.940058 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.232236E-01 ,   0.211032E+00 ,  -0.543085E-01
   0.134029E+02 ,   0.161572E+02 ,   0.841784E+01 ,     13.40 ,     16.16 ,      8.42 ,       0.914894 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.244003E+00 ,  -0.520996E+00 ,  -0.139316E+00
   0.452534E+01 ,   0.283802E+01 ,   0.857825E+01 ,      4.53 ,      2.84 ,      8.58 ,       1.070584 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.840221E-01 ,   0.504740E-02 ,   0.923608E-01
   0.308726E+02 ,   0.218830E+02 ,   0.904019E+01 ,     30.87 ,     21.88 ,      9.04 ,       1.199211 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.328169E+00 ,  -0.196156E-01 ,  -0.305857E+00
   0.305571E+02 ,   0.213282E+02 ,   0.591874E+01 ,     30.56 ,     21.33 ,      5.92 ,       0.959497 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.399708E+00 ,  -0.261569E+00 ,  -0.551189E+00
   0.355160E+02 ,   0.226879E+02 ,   0.281601E+01 ,     35.52 ,     22.69 ,      2.82 ,       1.197351 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.634523E-02 ,  -0.141002E+00 ,  -0.145299E+00
   0.501256E+02 ,   0.231018E+02 ,   0.457238E+01 ,     50.13 ,     23.10 ,      4.57 ,       1.184542 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.717814E-01 ,   0.174023E-01 ,   0.419315E-01
   0.564026E+02 ,   0.235515E+02 ,   0.979927E+00 ,     56.40 ,     23.55 ,      0.98 ,       0.979935 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.422057E+00 ,   0.252592E+00 ,   0.554553E+00
   0.106732E+02 ,   0.236139E+02 ,   0.477481E+01 ,     10.67 ,     23.61 ,      4.77 ,       0.931513 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.299253E+00 ,  -0.122977E+00 ,   0.942076E-01
   0.322619E+02 ,   0.191630E+02 ,   0.109757E+02 ,     32.26 ,     19.16 ,     10.98 ,       0.915694 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.986000E-02 ,  -0.464291E+00 ,  -0.886006E+00
   0.422699E+02 ,   0.289691E+02 ,   0.385952E+01 ,     42.27 ,     28.97 ,      3.86 ,       1.027120 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.476099E+00 ,  -0.183954E+00 ,   0.262000E+00
   0.436625E+02 ,   0.250830E+02 ,   0.174045E+01 ,     43.66 ,     25.08 ,      1.74 ,       0.984926 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.164176E+00 ,  -0.271865E+00 ,   0.525191E+00
   0.253707E+01 ,   0.255317E+02 ,   0.714871E+01 ,      2.54 ,     25.53 ,      7.15 ,       0.989967 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.266842E+00 ,   0.400612E+00 ,  -0.108459E+00
   0.316247E+01 ,   0.254134E+02 ,   0.519600E+01 ,      3.16 ,     25.41 ,      5.20 ,       1.034882 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.597747E-01 ,   0.497814E+00 ,  -0.482659E+00
   0.573229E+02 ,   0.237592E+02 ,   0.806465E+01 ,     57.32 ,     23.76 ,      8.06 ,       1.164606 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.357607E+00 ,  -0.403675E+00 ,   0.142551E+00
   0.418267E+02 ,   0.209932E+02 ,   0.742188E+01 ,     41.83 ,     20.99 ,      7.42 ,       0.943661 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.252606E+00 ,  -0.323736E+00 ,   0.304303E+00
   0.153166E+00 ,   0.283200E+02 ,   0.826425E+01 ,      0.15 ,     28.32 ,      8.26 ,       1.150696 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.509126E+00 ,  -0.203121E-01 ,  -0.309202E+00
   0.883904E+01 ,   0.256544E+02 ,   0.105467E+02 ,      8.84 ,     25.65 ,     10.55 ,       0.994184 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.628582E+00 ,  -0.110587E+00 ,  -0.631811E+00
   0.621591E+01 ,   0.269906E+02 ,   0.579603E+01 ,      6.22 ,     26.99 ,      5.80 ,       1.034226 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.311467E+00 ,  -0.434777E+00 ,   0.604783E+00
   0.381872E+02 ,   0.141251E+02 ,   0.106597E+02 ,     38.19 ,     14.13 ,     10.66 ,       0.985362 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.315466E-01 ,  -0.558176E-01 ,  -0.564177E+00
   0.494557E+02 ,   0.235301E+02 ,   0.667622E+01 ,     49.46 ,     23.53 ,      6.68 ,       1.064555 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.223115E+00 ,  -0.948654E-01 ,  -0.154717E+00
   0.508169E+02 ,   0.250430E+02 ,   0.809263E+01 ,     50.82 ,     25.04 ,      8.09 ,       0.965788 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.140618E-01 ,  -0.101810E+00 ,  -0.999129E+00
   0.416265E+02 ,   0.167194E+02 ,   0.950961E+01 ,     41.63 ,     16.72 ,      9.51 ,       1.008338 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.489566E+00 ,   0.234679E+00 ,  -0.365060E+00
   0.416082E+02 ,   0.289818E+02 ,   0.720302E+01 ,     41.61 ,     28.98 ,      7.20 ,       0.976747 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.113344E+00 ,  -0.797174E-02 ,  -0.361989E-01
   0.517653E+02 ,   0.229793E+02 ,   0.819464E+01 ,     51.77 ,     22.98 ,      8.19 ,       1.015722 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.389579E+00 ,  -0.107726E-01 ,  -0.684767E-01
   0.410980E+02 ,   0.290624E+02 ,   0.106651E+02 ,     41.10 ,     29.06 ,     10.67 ,       0.937602 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.139245E+00 ,  -0.276378E+00 ,  -0.862232E+00
   0.249723E+02 ,   0.288559E+02 ,   0.108799E+02 ,     24.97 ,     28.86 ,     10.88 ,       1.143220 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.589386E-01 ,   0.599165E-01 ,  -0.396302E+00
   0.502236E+02 ,   0.270951E+02 ,   0.843514E+01 ,     50.22 ,     27.10 ,      8.44 ,       1.187632 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.114671E+00 ,  -0.351618E+00 ,   0.247765E+00
   0.412889E+02 ,   0.187492E+02 ,   0.958311E+01 ,     41.29 ,     18.75 ,      9.58 ,       1.048272 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   0 ,   0.107585E-09 ,  -0.271589E-11 ,  -0.200000E-01
   0.393955E+02 ,   0.198224E+02 ,   0.103751E+02 ,     39.40 ,     19.82 ,     10.38 ,       0.905243 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   0 ,   0.236136E-08 ,   0.631069E-11 ,  -0.200000E-01
   0.485553E+02 ,   0.263466E+02 ,   0.962673E+01 ,     48.56 ,     26.35 ,      9.63 ,       0.994886 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.539218E+00 ,  -0.190795E+00 ,  -0.802196E+00
   0.484536E+02 ,   0.247334E+02 ,   0.826099E+01 ,     48.45 ,     24.73 ,      8.26 ,       1.121279 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.381291E+00 ,   0.355921E+00 ,   0.400076E+00
   0.446942E+02 ,   0.289602E+02 ,   0.107376E+02 ,     44.69 ,     28.96 ,     10.74 ,       1.039761 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.887369E-01 ,  -0.126747E+00 ,  -0.653116E+00
   0.542520E+02 ,   0.290201E+02 ,   0.102172E+02 ,     54.25 ,     29.02 ,     10.22 ,       0.979133 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.739472E-01 ,  -0.102037E-02 ,  -0.184769E-01
   0.522663E+02 ,   0.289927E+02 ,   0.102581E+02 ,     52.27 ,     28.99 ,     10.26 ,       1.007276 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.119769E+00 ,  -0.592793E+00 ,  -0.472878E+00
   0.502884E+02 ,   0.290100E+02 ,   0.104387E+02 ,     50.29 ,     29.01 ,     10.44 ,       0.978863 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.840883E+00 ,  -0.154391E+00 ,  -0.410618E+00
   0.398564E+01 ,   0.247297E+01 ,   0.565167E+01 ,      3.99 ,      2.47 ,      5.65 ,       0.977532 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.229501E+00 ,   0.225448E+00 ,   0.369999E+00
   0.210340E+02 ,   0.406622E+01 ,   0.923187E+01 ,     21.03 ,      4.07 ,      9.23 ,       1.077677 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.410843E+00 ,  -0.592109E-01 ,   0.377101E+00
   0.266935E+02 ,   0.136688E+02 ,   0.647151E+01 ,     26.69 ,     13.67 ,      6.47 ,       1.026498 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.796939E+00 ,  -0.238647E+00 ,  -0.673079E+00
   0.373118E+02 ,   0.136690E+02 ,   0.117272E+01 ,     37.31 ,     13.67 ,      1.17 ,       1.172742 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.258884E-01 ,  -0.106772E+00 ,   0.271325E+00
   0.484750E+02 ,   0.101462E+01 ,   0.283029E+01 ,     48.48 ,      1.01 ,      2.83 ,       1.014629 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.414962E+00 ,   0.303789E-01 ,  -0.159203E-01
   0.324930E+01 ,   0.902447E+00 ,   0.483840E+01 ,      3.25 ,      0.90 ,      4.84 ,       0.902452 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.303363E+00 ,   0.435381E+00 ,  -0.666367E+00
   0.599017E+02 ,   0.514257E+01 ,   0.240181E+01 ,     59.90 ,      5.14 ,      2.40 ,       1.038605 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.450451E-01 ,  -0.168904E+00 ,   0.107169E+00
   0.618305E+01 ,   0.112559E+01 ,   0.477444E+01 ,      6.18 ,      1.13 ,      4.77 ,       1.108434 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.590823E-02 ,   0.313482E+00 ,   0.565443E+00
   0.275790E+02 ,   0.146859E+02 ,   0.996705E+01 ,     27.58 ,     14.69 ,      9.97 ,       0.951419 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.997236E-01 ,  -0.696455E+00 ,   0.262538E+00
   0.231007E+02 ,   0.802485E+01 ,   0.825129E+01 ,     23.10 ,      8.02 ,      8.25 ,       0.956852 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.126500E+00 ,   0.133335E+00 ,  -0.368280E+00
   0.250491E+02 ,   0.967985E+01 ,   0.742608E+01 ,     25.05 ,      9.68 ,      7.43 ,       1.087671 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.248969E-01 ,   0.127680E+00 ,  -0.280953E+00
   0.449802E+02 ,   0.141130E+02 ,   0.193463E+01 ,     44.98 ,     14.11 ,      1.93 ,       1.097518 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.154106E+00 ,  -0.336837E-01 ,   0.100201E+01
   0.448320E+02 ,   0.116132E+02 ,   0.116063E+01 ,     44.83 ,     11.61 ,      1.16 ,       1.160689 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.154506E+00 ,  -0.241581E+00 ,   0.526987E+00
   0.196364E+01 ,   0.471587E+01 ,   0.299022E+01 ,      1.96 ,      4.72 ,      2.99 ,       1.147765 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.310931E-01 ,   0.197070E+00 ,  -0.149191E+00
   0.578273E+02 ,   0.114342E+02 ,   0.247983E+01 ,     57.83 ,     11.43 ,      2.48 ,       0.909133 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.205341E+00 ,  -0.579220E-01 ,   0.387834E-01
